	mouseSampleTag5	mouseSampleTag6	mouseSampleTag7	mouseSampleTag8	mouseSampleTag9	TagIDs
Aoki_507266	-0.28025297167202	1.78072601794913	-0.50015768209237	-0.50015768209237	-0.50015768209237	mouseSampleTag6
Aoki_46214	-0.278161242529097	1.78052312117056	-0.500787292880489	-0.500787292880489	-0.500787292880489	mouseSampleTag6
Aoki_237075	-0.278305271217391	1.78053717066213	-0.500743966481579	-0.500743966481579	-0.500743966481579	mouseSampleTag6
Aoki_71010	-0.277753535676316	1.78048328764914	-0.500909917324273	-0.500909917324273	-0.500909917324273	mouseSampleTag6
Aoki_542328	-0.277771163875137	1.78048501187889	-0.500904616001251	-0.500904616001251	-0.500904616001251	mouseSampleTag6
Aoki_334616	-0.277555554588081	1.78046391096047	-0.50096945212413	-0.50096945212413	-0.50096945212413	mouseSampleTag6
Aoki_3124	-0.277582415409921	1.78046654115731	-0.500961375249131	-0.500961375249131	-0.500961375249131	mouseSampleTag6
Aoki_76815	-0.27758283960581	1.78046658269109	-0.500961247695094	-0.500961247695094	-0.500961247695094	mouseSampleTag6
Aoki_330009	-0.275436878297755	1.78025517556884	-0.501606099090361	-0.501606099090361	-0.501606099090361	mouseSampleTag6
Aoki_184135	-0.275179090889703	1.7802296060395	-0.501683505049933	-0.501683505049933	-0.501683505049933	mouseSampleTag6
Aoki_700077	-0.275238427422799	1.78023549484076	-0.501665689139321	-0.501665689139321	-0.501665689139321	mouseSampleTag6
Aoki_349135	-0.276804717872985	1.78039022554207	-0.50119516922303	-0.50119516922303	-0.50119516922303	mouseSampleTag6
Aoki_454346	-0.276355900666611	1.78034602852139	-0.501330042618258	-0.501330042618258	-0.501330042618258	mouseSampleTag6
Aoki_766678	-0.276487570487834	1.78035900635149	-0.501290478621219	-0.501290478621219	-0.501290478621219	mouseSampleTag6
Aoki_619172	-0.269694550895171	1.77967677208838	-0.503327407064404	-0.503327407064404	-0.503327407064404	mouseSampleTag6
Aoki_10975	-0.270248527133906	1.7797333776678	-0.503161616844632	-0.503161616844632	-0.503161616844632	mouseSampleTag6
Aoki_23823	-0.27008935615973	1.7797171311003	-0.503209258313524	-0.503209258313524	-0.503209258313524	mouseSampleTag6
Aoki_285060	-0.270784871022645	1.77978801772542	-0.503001048900923	-0.503001048900923	-0.503001048900923	mouseSampleTag6
Aoki_74185	-0.271474064983678	1.77985799271435	-0.502794642576892	-0.502794642576892	-0.502794642576892	mouseSampleTag6
Aoki_48078	-0.271068194415098	1.77981681623701	-0.50291620727397	-0.50291620727397	-0.50291620727397	mouseSampleTag6
Aoki_805951	-0.271241968724233	1.77983445733238	-0.502864162869381	-0.502864162869381	-0.502864162869381	mouseSampleTag6
Aoki_62088	-0.27308139566323	1.78002015302963	-0.502312919122133	-0.502312919122133	-0.502312919122133	mouseSampleTag6
Aoki_627053	-0.273063866838777	1.78001839239451	-0.502318175185246	-0.502318175185246	-0.502318175185246	mouseSampleTag6
Aoki_277654	-0.272793754941569	1.77999123995604	-0.50239916167149	-0.50239916167149	-0.50239916167149	mouseSampleTag6
Aoki_283566	-0.272820768279142	1.77999395725691	-0.502391062992589	-0.502391062992589	-0.502391062992589	mouseSampleTag6
Aoki_212956	-0.273639295783178	1.78007609977633	-0.502145601331051	-0.502145601331051	-0.502145601331051	mouseSampleTag6
Aoki_605111	-0.273582355565188	1.78007039775634	-0.502162680730385	-0.502162680730385	-0.502162680730385	mouseSampleTag6
Aoki_827555	-0.273557708420089	1.78006792901585	-0.502170073531921	-0.502170073531921	-0.502170073531921	mouseSampleTag6
Aoki_177679	-0.274372119332069	1.78014932276495	-0.501925734477627	-0.501925734477627	-0.501925734477627	mouseSampleTag6
Aoki_603485	-0.274145954532656	1.78012675674278	-0.501993600736708	-0.501993600736708	-0.501993600736708	mouseSampleTag6
Aoki_876920	-0.274248542720244	1.7801369962295	-0.501962817836419	-0.501962817836419	-0.501962817836419	mouseSampleTag6
Aoki_191076	-0.268766054704699	1.77958151228881	-0.503605152528036	-0.503605152528036	-0.503605152528036	mouseSampleTag6
Aoki_593708	-0.267564955434293	1.77945756821913	-0.503964204261611	-0.503964204261611	-0.503964204261611	mouseSampleTag6
Aoki_326669	-0.267829623510578	1.77948494929762	-0.50388510859568	-0.50388510859568	-0.50388510859568	mouseSampleTag6
Aoki_569264	-0.267811906999821	1.77948311767151	-0.50389040355723	-0.50389040355723	-0.50389040355723	mouseSampleTag6
Aoki_663105	-0.268056697726494	1.77950840986096	-0.503817237378156	-0.503817237378156	-0.503817237378156	mouseSampleTag6
Aoki_162052	-0.267925036203701	1.77949481054163	-0.503856591445975	-0.503856591445975	-0.503856591445975	mouseSampleTag6
Aoki_300677	-0.267973944651464	1.77949986342871	-0.503841972925749	-0.503841972925749	-0.503841972925749	mouseSampleTag6
Aoki_23401	-0.266605526403941	1.77935798226562	-0.504250818620558	-0.504250818620558	-0.504250818620558	mouseSampleTag6
Aoki_84169	-0.266422776568741	1.77933895493254	-0.504305392787933	-0.504305392787933	-0.504305392787933	mouseSampleTag6
Aoki_421426	-0.266283587347534	1.77932445045019	-0.504346954367551	-0.504346954367551	-0.504346954367551	mouseSampleTag6
Aoki_857948	-0.266939012432335	1.77939265558425	-0.50415121438397	-0.50415121438397	-0.50415121438397	mouseSampleTag6
Aoki_200392	-0.267176507843563	1.77941731057513	-0.504080267577191	-0.504080267577191	-0.504080267577191	mouseSampleTag6
Aoki_127734	-0.267233840153957	1.77942325765332	-0.504063139166454	-0.504063139166454	-0.504063139166454	mouseSampleTag6
Aoki_462719	-0.267241791457182	1.77942408229635	-0.504060763613057	-0.504060763613057	-0.504060763613057	mouseSampleTag6
Aoki_497676	-0.267246166359382	1.77942453600972	-0.504059456550114	-0.504059456550114	-0.504059456550114	mouseSampleTag6
Aoki_293791	-0.265106992672921	1.77920140786102	-0.504698138396035	-0.504698138396035	-0.504698138396035	mouseSampleTag6
Aoki_661731	-0.265224708559075	1.77921375289996	-0.504663014780294	-0.504663014780294	-0.504663014780294	mouseSampleTag6
Aoki_448394	-0.264725190530178	1.77916131434467	-0.504812041271499	-0.504812041271499	-0.504812041271499	mouseSampleTag6
Aoki_601841	-0.264576184420354	1.77914564489965	-0.504856486826432	-0.504856486826432	-0.504856486826432	mouseSampleTag6
Aoki_575662	-0.261988648401141	1.77887155970057	-0.505627637099809	-0.505627637099809	-0.505627637099809	mouseSampleTag6
Aoki_882489	-0.261947724912724	1.77886719479337	-0.50563982329355	-0.50563982329355	-0.50563982329355	mouseSampleTag6
Aoki_213718	-0.263168594034113	1.77899701014052	-0.505276138702134	-0.505276138702134	-0.505276138702134	mouseSampleTag6
Aoki_674484	-0.263084988452573	1.77898814692406	-0.505301052823829	-0.505301052823829	-0.505301052823829	mouseSampleTag6
Aoki_60389	-0.263584275241035	1.77904101939976	-0.505152248052909	-0.505152248052909	-0.505152248052909	mouseSampleTag6
Aoki_684638	-0.263608597799077	1.77904359149958	-0.505144997900168	-0.505144997900168	-0.505144997900168	mouseSampleTag6
Aoki_118883	-0.263858340800434	1.7790699825679	-0.505070547255822	-0.505070547255822	-0.505070547255822	mouseSampleTag6
Aoki_269784	-0.263921316222451	1.77907663185522	-0.505051771877591	-0.505051771877591	-0.505051771877591	mouseSampleTag6
Aoki_446494	-0.296619279713436	1.78222857132813	-0.495203097204898	-0.495203097204898	-0.495203097204898	mouseSampleTag6
Aoki_38009	-0.296937884402634	1.78225632386077	-0.495106146486045	-0.495106146486045	-0.495106146486045	mouseSampleTag6
Aoki_716406	-0.29688780515102	1.78225196542848	-0.495121386759154	-0.495121386759154	-0.495121386759154	mouseSampleTag6
Aoki_106494	-0.296283832643804	1.78219928980257	-0.495305152386255	-0.495305152386255	-0.495305152386255	mouseSampleTag6
Aoki_672254	-0.296191941477671	1.78219125744614	-0.495333105322822	-0.495333105322822	-0.495333105322822	mouseSampleTag6
Aoki_217594	-0.295883468674814	1.78216425849026	-0.495426929938483	-0.495426929938483	-0.495426929938483	mouseSampleTag6
Aoki_244744	-0.295995757093913	1.78217409270359	-0.49539277853656	-0.49539277853656	-0.49539277853656	mouseSampleTag6
Aoki_304545	-0.295956625022299	1.78217066632669	-0.495404680434796	-0.495404680434796	-0.495404680434796	mouseSampleTag6
Aoki_361548	-0.293847937394233	1.78198475353649	-0.496045605380751	-0.496045605380751	-0.496045605380751	mouseSampleTag6
Aoki_462216	-0.294188569092749	1.78201495524237	-0.495942128716541	-0.495942128716541	-0.495942128716541	mouseSampleTag6
Aoki_539041	-0.294160059036338	1.78201242994129	-0.495950790301649	-0.495950790301649	-0.495950790301649	mouseSampleTag6
Aoki_735499	-0.295596672343199	1.78213910859281	-0.495514145416538	-0.495514145416538	-0.495514145416538	mouseSampleTag6
Aoki_319630	-0.295485907351268	1.78212938290674	-0.495547825185159	-0.495547825185159	-0.495547825185159	mouseSampleTag6
Aoki_852753	-0.295421183364083	1.78212369663275	-0.495567504422889	-0.495567504422889	-0.495567504422889	mouseSampleTag6
Aoki_550084	-0.294588285098873	1.78205031213732	-0.495820675679483	-0.495820675679483	-0.495820675679483	mouseSampleTag6
Aoki_809693	-0.29502639543503	1.78208896168276	-0.495687522082575	-0.495687522082575	-0.495687522082575	mouseSampleTag6
Aoki_608354	-0.291741086131411	1.7817964983434	-0.496685137403995	-0.496685137403995	-0.496685137403995	mouseSampleTag6
Aoki_152961	-0.291489235768703	1.78177382712324	-0.496761530451512	-0.496761530451512	-0.496761530451512	mouseSampleTag6
Aoki_773606	-0.291547544576234	1.78177907918122	-0.496743844868327	-0.496743844868327	-0.496743844868327	mouseSampleTag6
Aoki_130265	-0.292861027420178	1.78189688093097	-0.496345284503598	-0.496345284503598	-0.496345284503598	mouseSampleTag6
Aoki_116060	-0.292164067418917	1.7818344940931	-0.496556808891395	-0.496556808891395	-0.496556808891395	mouseSampleTag6
Aoki_192689	-0.292344591047663	1.781850679545	-0.496502029499111	-0.496502029499111	-0.496502029499111	mouseSampleTag6
Aoki_796326	-0.290888595799214	1.78171961406841	-0.4969436727564	-0.4969436727564	-0.4969436727564	mouseSampleTag6
Aoki_126359	-0.290465691482325	1.78168132127035	-0.497071876596009	-0.497071876596009	-0.497071876596009	mouseSampleTag6
Aoki_746191	-0.290372896796797	1.78167290549129	-0.497100002898164	-0.497100002898164	-0.497100002898164	mouseSampleTag6
Aoki_232556	-0.289145073708158	1.7815610944727	-0.497472006921513	-0.497472006921513	-0.497472006921513	mouseSampleTag6
Aoki_436552	-0.289892288165999	1.78162924028155	-0.497245650705184	-0.497245650705184	-0.497245650705184	mouseSampleTag6
Aoki_651604	-0.289549611714904	1.7815980272985	-0.497349471861199	-0.497349471861199	-0.497349471861199	mouseSampleTag6
Aoki_421967	-0.297948631187368	1.78234398723256	-0.494798452015064	-0.494798452015064	-0.494798452015064	mouseSampleTag6
Aoki_143225	-0.297806624667043	1.78233170564635	-0.494841693659768	-0.494841693659768	-0.494841693659768	mouseSampleTag6
Aoki_766083	-0.297675433433083	1.78232034931428	-0.494881638627067	-0.494881638627067	-0.494881638627067	mouseSampleTag6
Aoki_239884	-0.298373119586525	1.78238063168079	-0.494669170698088	-0.494669170698088	-0.494669170698088	mouseSampleTag6
Aoki_505185	-0.298180559445237	1.78236402131387	-0.494727820622877	-0.494727820622877	-0.494727820622877	mouseSampleTag6
Aoki_842719	-0.29812953098809	1.7823596160557	-0.494743361689203	-0.494743361689203	-0.494743361689203	mouseSampleTag6
Aoki_389029	-0.299511343361051	1.78247838793029	-0.494322348189748	-0.494322348189748	-0.494322348189748	mouseSampleTag6
Aoki_705899	-0.299391247991715	1.78246810807866	-0.494358953362315	-0.494358953362315	-0.494358953362315	mouseSampleTag6
Aoki_217015	-0.299315260616706	1.7824615995488	-0.494382112977364	-0.494382112977364	-0.494382112977364	mouseSampleTag6
Aoki_708977	-0.299301797559381	1.78246044606042	-0.494386216167013	-0.494386216167013	-0.494386216167013	mouseSampleTag6
Aoki_792138	-0.298680431520954	1.78240709724286	-0.494575555240635	-0.494575555240635	-0.494575555240635	mouseSampleTag6
Aoki_10982	-0.29918966066055	1.78245083441309	-0.494420391250845	-0.494420391250845	-0.494420391250845	mouseSampleTag6
Aoki_382578	-0.299007136917522	1.78243517447415	-0.494476012518875	-0.494476012518875	-0.494476012518875	mouseSampleTag6
Aoki_804305	-0.299995458567491	1.78251974431991	-0.494174761917472	-0.494174761917472	-0.494174761917472	mouseSampleTag6
Aoki_845483	-0.299824088913769	1.7825051199048	-0.494227010330343	-0.494227010330343	-0.494227010330343	mouseSampleTag6
Aoki_313793	-0.300257189040201	1.78254204796511	-0.494094952974971	-0.494094952974971	-0.494094952974971	mouseSampleTag6
Aoki_221308	-0.30035841033058	1.78255066326886	-0.494064084312761	-0.494064084312761	-0.494064084312761	mouseSampleTag6
Aoki_828414	-0.300444872295262	1.78255801776979	-0.494037715158175	-0.494037715158175	-0.494037715158175	mouseSampleTag6
Aoki_266452	-0.3006887845705	1.78257874231328	-0.493963319247595	-0.493963319247595	-0.493963319247595	mouseSampleTag6
Aoki_622611	-0.300858881352795	1.78259317506542	-0.49391143123754	-0.49391143123754	-0.49391143123754	mouseSampleTag6
Aoki_309442	-0.306655163066439	1.78307521471436	-0.492140017215975	-0.492140017215975	-0.492140017215975	mouseSampleTag6
Aoki_450305	-0.307118572666499	1.78311293298081	-0.491998120104769	-0.491998120104769	-0.491998120104769	mouseSampleTag6
Aoki_810295	-0.307352224295253	1.78313190447214	-0.491926560058961	-0.491926560058961	-0.491926560058961	mouseSampleTag6
Aoki_420139	-0.305077104973597	1.78294586028609	-0.492622918437497	-0.492622918437497	-0.492622918437497	mouseSampleTag6
Aoki_499858	-0.305238777567672	1.78295917748069	-0.492573466637674	-0.492573466637674	-0.492573466637674	mouseSampleTag6
Aoki_543565	-0.3061035988631	1.78303016284856	-0.49230885466182	-0.49230885466182	-0.49230885466182	mouseSampleTag6
Aoki_628705	-0.305590960877719	1.7829881361084	-0.492465725076893	-0.492465725076893	-0.492465725076893	mouseSampleTag6
Aoki_395190	-0.303469659863151	1.78281264847392	-0.493114329536923	-0.493114329536923	-0.493114329536923	mouseSampleTag6
Aoki_549156	-0.303498553855349	1.78281505586854	-0.493105500671063	-0.493105500671063	-0.493105500671063	mouseSampleTag6
Aoki_778817	-0.304175935584805	1.78287135879324	-0.492898474402812	-0.492898474402812	-0.492898474402812	mouseSampleTag6
Aoki_793888	-0.304056795113059	1.7828614748289	-0.492934893238614	-0.492934893238614	-0.492934893238614	mouseSampleTag6
Aoki_758244	-0.301347328071307	1.78263452900063	-0.493762400309773	-0.493762400309773	-0.493762400309773	mouseSampleTag6
Aoki_147997	-0.301636256908811	1.78265892745334	-0.493674223514843	-0.493674223514843	-0.493674223514843	mouseSampleTag6
Aoki_318076	-0.30152588192243	1.78264961246145	-0.493707910179673	-0.493707910179673	-0.493707910179673	mouseSampleTag6
Aoki_871504	-0.301499381555606	1.78264737496319	-0.493715997802528	-0.493715997802528	-0.493715997802528	mouseSampleTag6
Aoki_878697	-0.302048329071216	1.7826936430497	-0.493548437992828	-0.493548437992828	-0.493548437992828	mouseSampleTag6
Aoki_213924	-0.302727584300194	1.78275065833897	-0.493341024679593	-0.493341024679593	-0.493341024679593	mouseSampleTag6
Aoki_239297	-0.302510596852406	1.78273247321118	-0.49340729211959	-0.49340729211959	-0.49340729211959	mouseSampleTag6
Aoki_810739	-0.302404529107636	1.78272357427594	-0.493439681722768	-0.493439681722768	-0.493439681722768	mouseSampleTag6
Aoki_119453	-0.308484321789189	1.78322338812396	-0.491579688778256	-0.491579688778256	-0.491579688778256	mouseSampleTag6
Aoki_728788	-0.308993313973962	1.78326428274903	-0.491423656258355	-0.491423656258355	-0.491423656258355	mouseSampleTag6
Aoki_841754	-0.308900232670263	1.78325681515958	-0.491452194163104	-0.491452194163104	-0.491452194163104	mouseSampleTag6
Aoki_584320	-0.310190670018153	1.78335990481821	-0.49105641160002	-0.49105641160002	-0.49105641160002	mouseSampleTag6
Aoki_22325	-0.310490160993616	1.78338369547524	-0.490964511493873	-0.490964511493873	-0.490964511493873	mouseSampleTag6
Aoki_45057	-0.310675183889595	1.78339836773428	-0.490907727948228	-0.490907727948228	-0.490907727948228	mouseSampleTag6
Aoki_220774	-0.311980614190426	1.78350133657547	-0.490506907461682	-0.490506907461682	-0.490506907461682	mouseSampleTag6
Aoki_768497	-0.311966937480753	1.78350026280062	-0.490511108439957	-0.490511108439957	-0.490511108439957	mouseSampleTag6
Aoki_265198	-0.311475227750212	1.78346158764221	-0.490662119963998	-0.490662119963998	-0.490662119963998	mouseSampleTag6
Aoki_438592	-0.311161004171923	1.78343680078301	-0.490758598870361	-0.490758598870361	-0.490758598870361	mouseSampleTag6
Aoki_24985	-0.312809969340348	1.78356625203233	-0.49025209423066	-0.49025209423066	-0.49025209423066	mouseSampleTag6
Aoki_427787	-0.312956263960955	1.78357766236769	-0.490207132802246	-0.490207132802246	-0.490207132802246	mouseSampleTag6
Aoki_267516	-0.313424263118835	1.78361408271817	-0.490063273199778	-0.490063273199778	-0.490063273199778	mouseSampleTag6
Aoki_316052	-0.31319929280588	1.78359659071711	-0.490132432637076	-0.490132432637076	-0.490132432637076	mouseSampleTag6
Aoki_563634	-0.313285935866452	1.78360333082918	-0.49010579832091	-0.49010579832091	-0.49010579832091	mouseSampleTag6
Aoki_140346	-0.316195207688939	1.78382717570573	-0.489210656005596	-0.489210656005596	-0.489210656005596	mouseSampleTag6
Aoki_727604	-0.316201489368284	1.78382765383332	-0.489208721488346	-0.489208721488346	-0.489208721488346	mouseSampleTag6
Aoki_759786	-0.316071841559094	1.78381778120089	-0.489248646547264	-0.489248646547264	-0.489248646547264	mouseSampleTag6
Aoki_217346	-0.315967558455836	1.78380983315756	-0.489280758233909	-0.489280758233909	-0.489280758233909	mouseSampleTag6
Aoki_577718	-0.315980621464526	1.78381082910632	-0.489276735880598	-0.489276735880598	-0.489276735880598	mouseSampleTag6
Aoki_381714	-0.315300937481038	1.78375888011636	-0.489485980878442	-0.489485980878442	-0.489485980878442	mouseSampleTag6
Aoki_440155	-0.31539824879158	1.78376633380817	-0.489456028338863	-0.489456028338863	-0.489456028338863	mouseSampleTag6
Aoki_459931	-0.3147722402015	1.78371828992195	-0.489648683240151	-0.489648683240151	-0.489648683240151	mouseSampleTag6
Aoki_569366	-0.314730783589883	1.78371510042666	-0.489661438945593	-0.489661438945593	-0.489661438945593	mouseSampleTag6
Aoki_384146	-0.314854918665833	1.7837246479394	-0.489623243091189	-0.489623243091189	-0.489623243091189	mouseSampleTag6
